image,brand,body_style
"88,000+_Images_of_Cars_73646.jpg",KIA,suv
"88,000+_Images_of_Cars_52688.jpg",KIA,sports_car
"88,000+_Images_of_Cars_33262.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_75237.jpg",FIAT,family_car
"88,000+_Images_of_Cars_24078.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_44954.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_75551.jpg",KIA,hatchback
"88,000+_Images_of_Cars_65742.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_22409.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_63333.jpg",RENAULT,sedan
"88,000+_Images_of_Cars_25366.jpg",VOLVO,suv
train_01335.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_57096.jpg",KIA,hatchback
"88,000+_Images_of_Cars_78075.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_82867.jpg",NISSAN,hatchback
"88,000+_Images_of_Cars_38451.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_69178.jpg",FORD,sports_car
"88,000+_Images_of_Cars_37762.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_71737.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_28642.jpg",FIAT,family_car
"88,000+_Images_of_Cars_50921.jpg",FORD,suv
"88,000+_Images_of_Cars_61524.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_77352.jpg",KIA,sedan
"88,000+_Images_of_Cars_57082.jpg",FORD,sports_car
"88,000+_Images_of_Cars_36468.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_47291.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_18795.jpg",RENAULT,suv
"88,000+_Images_of_Cars_30019.jpg",CITROEN,sedan
"88,000+_Images_of_Cars_4803.jpg",FORD,suv
test_02965.jpg,HYUNDAI,hatchback
"88,000+_Images_of_Cars_16960.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_61530.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_23703.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_65756.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_73134.jpg",FORD,sports_car
train_05147.jpg,MAZDA,sports_car
"88,000+_Images_of_Cars_63327.jpg",CHEVROLET,sports_car
train_02628.jpg,FORD,suv
"88,000+_Images_of_Cars_25414.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_32168.jpg",KIA,suv
test_00814.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_73652.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_62987.jpg",MAZDA,suv
"88,000+_Images_of_Cars_53582.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_9499.jpg",FORD,suv
"88,000+_Images_of_Cars_80902.jpg",KIA,family_car
"88,000+_Images_of_Cars_43949.jpg",FORD,suv
"88,000+_Images_of_Cars_65030.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_75223.jpg",VOLVO,suv
"88,000+_Images_of_Cars_33276.jpg",HONDA,hatchback
"88,000+_Images_of_Cars_28130.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_61256.jpg",OPEL,family_car
"88,000+_Images_of_Cars_66539.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_51395.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_37010.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_59911.jpg",FORD,suv
"88,000+_Images_of_Cars_67627.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_68514.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_31461.jpg",FORD,suv
"88,000+_Images_of_Cars_40298.jpg",FIAT,family_car
test_06295.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_12290.jpg",VOLVO,sports_car
train_05609.jpg,FORD,suv
"88,000+_Images_of_Cars_65018.jpg",KIA,sedan
"88,000+_Images_of_Cars_6782.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_43961.jpg",FORD,suv
train_04517.jpg,RENAULT,sports_car
train_03278.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_10487.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_28118.jpg",NISSAN,sports_car
train_00771.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_21882.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_69622.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_36326.jpg",KIA,sedan
"88,000+_Images_of_Cars_4195.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_59939.jpg",FORD,sports_car
"88,000+_Images_of_Cars_60160.jpg",HONDA,family_car
"88,000+_Images_of_Cars_31449.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_37986.jpg",CITROEN,family_car
"88,000+_Images_of_Cars_18965.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_60606.jpg",HYUNDAI,hatchback
train_01309.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_29560.jpg",KIA,sports_car
"88,000+_Images_of_Cars_70415.jpg",FORD,sports_car
"88,000+_Images_of_Cars_36440.jpg",KIA,sports_car
train_06466.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_67169.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_69144.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_20222.jpg",KIA,family_car
"88,000+_Images_of_Cars_66277.jpg",KIA,hatchback
"88,000+_Images_of_Cars_59087.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_87923.jpg",KIA,family_car
"88,000+_Images_of_Cars_62011.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_14187.jpg",MAZDA,sports_car
train_04271.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_64460.jpg",HONDA,suv
"88,000+_Images_of_Cars_55865.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_13830.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_32626.jpg",FORD,suv
"88,000+_Images_of_Cars_75579.jpg",VOLVO,suv
"88,000+_Images_of_Cars_24050.jpg",ALFAROMEO,sports_car
test_00196.jpg,PEUGEOT,sports_car
train_04265.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_34243.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_64474.jpg",HONDA,suv
"88,000+_Images_of_Cars_1947.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_74667.jpg",FORD,suv
"88,000+_Images_of_Cars_80080.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_3188.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_37992.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_29574.jpg",KIA,sports_car
"88,000+_Images_of_Cars_69150.jpg",KIA,sports_car
"88,000+_Images_of_Cars_30025.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_50909.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_79425.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_10493.jpg",KIA,family_car
"88,000+_Images_of_Cars_21896.jpg",KIA,suv
"88,000+_Images_of_Cars_71079.jpg",FORD,suv
train_06314.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_68528.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_84580.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_74101.jpg",KIA,suv
"88,000+_Images_of_Cars_12284.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_7488.jpg",KIA,suv
train_04503.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_72570.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_8963.jpg",FIAT,family_car
"88,000+_Images_of_Cars_86618.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_45653.jpg",KIA,family_car
"88,000+_Images_of_Cars_75790.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_1576.jpg",FORD,family_car
"88,000+_Images_of_Cars_13415.jpg",CHEVROLET,sports_car
test_07410.jpg,FORD,suv
"88,000+_Images_of_Cars_43222.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_75948.jpg",HONDA,sports_car
test_01061.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_47044.jpg",LEXUS,suv
"88,000+_Images_of_Cars_27968.jpg",FORD,suv
"88,000+_Images_of_Cars_48377.jpg",KIA,suv
"88,000+_Images_of_Cars_11202.jpg",OPEL,family_car
"88,000+_Images_of_Cars_38848.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_77187.jpg",FORD,suv
"88,000+_Images_of_Cars_70830.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_56149.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_36865.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_28483.jpg",KIA,sports_car
"88,000+_Images_of_Cars_85311.jpg",HONDA,family_car
"88,000+_Images_of_Cars_5710.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_29945.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_49069.jpg",CHEVROLET,sedan
"88,000+_Images_of_Cars_51140.jpg",KIA,suv
"88,000+_Images_of_Cars_2719.jpg",CHEVROLET,sports_car
test_05561.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_3407.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_20961.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_66934.jpg",KIA,suv
"88,000+_Images_of_Cars_84769.jpg",PEUGEOT,family_car
test_01707.jpg,KIA,suv
"88,000+_Images_of_Cars_7661.jpg",KIA,sports_car
"88,000+_Images_of_Cars_8552.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_73487.jpg",VOLVO,suv
"88,000+_Images_of_Cars_63694.jpg",NISSAN,suv
test_06068.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_34914.jpg",KIA,suv
train_04932.jpg,HYUNDAI,family_car
"88,000+_Images_of_Cars_54038.jpg",KIA,suv
"88,000+_Images_of_Cars_55326.jpg",FORD,suv
"88,000+_Images_of_Cars_81611.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_7675.jpg",FORD,family_car
"88,000+_Images_of_Cars_15716.jpg",FIAT,sports_car
test_01713.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_42896.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_9880.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_1204.jpg",KIA,suv
"88,000+_Images_of_Cars_13367.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_14408.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_71284.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_85463.jpg",HONDA,family_car
"88,000+_Images_of_Cars_31878.jpg",HONDA,family_car
"88,000+_Images_of_Cars_51154.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_41347.jpg",FORD,sports_car
"88,000+_Images_of_Cars_3413.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_83012.jpg",CHEVROLET,suv
train_01686.jpg,FORD,sports_car
"88,000+_Images_of_Cars_79800.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_61929.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_16579.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_58170.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_36871.jpg",FORD,family_car
"88,000+_Images_of_Cars_18554.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_38684.jpg",FORD,suv
"88,000+_Images_of_Cars_85305.jpg",HONDA,family_car
"88,000+_Images_of_Cars_65597.jpg",VOLVO,suv
"88,000+_Images_of_Cars_64851.jpg",VOLVO,family_car
test_07404.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_1562.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_55454.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_81163.jpg",VOLVO,suv
test_01075.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_15070.jpg",VOLVO,hatchback
"88,000+_Images_of_Cars_64689.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_50504.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_38874.jpg",ALFAROMEO,sports_car
test_03892.jpg,FORD,suv
"88,000+_Images_of_Cars_58158.jpg",KIA,suv
"88,000+_Images_of_Cars_78288.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_26492.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_10120.jpg",NISSAN,family_car
test_04125.jpg,HYUNDAI,family_car
"88,000+_Images_of_Cars_56175.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_52313.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_42100.jpg",FORD,family_car
"88,000+_Images_of_Cars_64879.jpg",FORD,suv
test_06732.jpg,HYUNDAI,hatchback
"88,000+_Images_of_Cars_54762.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_35388.jpg",CHEVROLET,suv
train_03907.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_33921.jpg",KIA,sports_car
"88,000+_Images_of_Cars_75974.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_15058.jpg",FORD,suv
"88,000+_Images_of_Cars_63870.jpg",KIA,suv
"88,000+_Images_of_Cars_9670.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_25825.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_46400.jpg",KIA,family_car
"88,000+_Images_of_Cars_10646.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_68925.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_40071.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_31688.jpg",NISSAN,suv
"88,000+_Images_of_Cars_11558.jpg",FORD,sports_car
"88,000+_Images_of_Cars_50262.jpg",CITROEN,sedan
"88,000+_Images_of_Cars_79828.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_19104.jpg",HYUNDAI,suv
train_01862.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_20791.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_51168.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_46414.jpg",HONDA,family_car
"88,000+_Images_of_Cars_30582.jpg",FORD,suv
"88,000+_Images_of_Cars_10652.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_57519.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_84741.jpg",HYUNDAI,hatchback
test_02226.jpg,CHEVROLET,family_car
"88,000+_Images_of_Cars_48439.jpg",KIA,suv
"88,000+_Images_of_Cars_44203.jpg",HONDA,hatchback
"88,000+_Images_of_Cars_54010.jpg",FORD,suv
"88,000+_Images_of_Cars_80527.jpg",LEXUS,sports_car
test_06040.jpg,SKODA,sports_car
"88,000+_Images_of_Cars_32395.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_1238.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_42672.jpg",FIAT,family_car
"88,000+_Images_of_Cars_25831.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_63864.jpg",HONDA,suv
"88,000+_Images_of_Cars_14434.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_34082.jpg",KIA,suv
"88,000+_Images_of_Cars_52307.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_14352.jpg",VOLVO,hatchback
test_07438.jpg,FORD,suv
"88,000+_Images_of_Cars_55468.jpg",KIA,sports_car
"88,000+_Images_of_Cars_44565.jpg",RENAULT,family_car
test_01049.jpg,FORD,sports_car
"88,000+_Images_of_Cars_75960.jpg",VOLVO,sedan
"88,000+_Images_of_Cars_33935.jpg",KIA,family_car
train_03913.jpg,KIA,sedan
"88,000+_Images_of_Cars_36695.jpg",KIA,family_car
"88,000+_Images_of_Cars_17883.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_38860.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_40703.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_3349.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_10134.jpg",CHEVROLET,suv
test_04131.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_5738.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_85339.jpg",KIA,family_car
"88,000+_Images_of_Cars_27773.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_28440.jpg",FORD,sports_car
"88,000+_Images_of_Cars_46399.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_38653.jpg",KIA,suv
"88,000+_Images_of_Cars_57294.jpg",NISSAN,sports_car
train_05351.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_23515.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_54945.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_12910.jpg",CHEVROLET,sports_car
test_06915.jpg,MAZDA,sports_car
"88,000+_Images_of_Cars_33706.jpg",HYUNDAI,sedan
train_03046.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_65226.jpg",MAZDA,sports_car
train_02358.jpg,NISSAN,suv
"88,000+_Images_of_Cars_9857.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_77622.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_29038.jpg",NISSAN,hatchback
"88,000+_Images_of_Cars_31677.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_56834.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_21464.jpg",LEXUS,suv
"88,000+_Images_of_Cars_58819.jpg",RENAULT,hatchback
train_01889.jpg,FIAT,family_car
"88,000+_Images_of_Cars_47939.jpg",FORD,family_car
"88,000+_Images_of_Cars_28326.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_77636.jpg",KIA,family_car
"88,000+_Images_of_Cars_10875.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_68716.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_56820.jpg",FORD,suv
train_07234.jpg,NISSAN,suv
"88,000+_Images_of_Cars_69408.jpg",RENAULT,suv
"88,000+_Images_of_Cars_51197.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_38121.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_61054.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_27001.jpg",FORD,suv
"88,000+_Images_of_Cars_76528.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_28332.jpg",NISSAN,family_car
train_03052.jpg,KIA,sports_car
test_01908.jpg,FORD,sports_car
"88,000+_Images_of_Cars_24508.jpg",MAZDA,suv
"88,000+_Images_of_Cars_23267.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_921.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_35405.jpg",CHEVROLET,suv
train_05423.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_35363.jpg",KIA,sports_car
train_05345.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_23501.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_12904.jpg",FORD,sports_car
test_06901.jpg,KIA,suv
"88,000+_Images_of_Cars_33712.jpg",NISSAN,suv
"88,000+_Images_of_Cars_64892.jpg",VOLVO,suv
"88,000+_Images_of_Cars_61732.jpg",NISSAN,suv
"88,000+_Images_of_Cars_19851.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_71521.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_38647.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_29992.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_21316.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_78263.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_57280.jpg",KIA,family_car
"88,000+_Images_of_Cars_25158.jpg",KIA,sedan
"88,000+_Images_of_Cars_32424.jpg",FORD,suv
train_02402.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_22637.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_54979.jpg",FORD,suv
"88,000+_Images_of_Cars_72000.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_81188.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_24246.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_59285.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_79155.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_66075.jpg",CHEVROLET,hatchback
"88,000+_Images_of_Cars_20020.jpg",KIA,family_car
"88,000+_Images_of_Cars_16592.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_17854.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_77178.jpg",KIA,family_car
"88,000+_Images_of_Cars_26451.jpg",NISSAN,suv
"88,000+_Images_of_Cars_49928.jpg",VOLVO,suv
"88,000+_Images_of_Cars_60362.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_4397.jpg",HONDA,family_car
"88,000+_Images_of_Cars_56808.jpg",HYUNDAI,hatchback
train_06102.jpg,HYUNDAI,sedan
"88,000+_Images_of_Cars_38109.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_66713.jpg",FORD,suv
train_00573.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_76500.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_27029.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_62575.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_909.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_34733.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_72766.jpg",KIA,sedan
"88,000+_Images_of_Cars_6580.jpg",FIAT,family_car
"88,000+_Images_of_Cars_22151.jpg",FORD,suv
test_06097.jpg,HONDA,family_car
"88,000+_Images_of_Cars_32342.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_13398.jpg",VOLVO,suv
"88,000+_Images_of_Cars_53964.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_15931.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_7852.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_6594.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_86195.jpg",PEUGEOT,family_car
"88,000+_Images_of_Cars_35439.jpg",KIA,suv
"88,000+_Images_of_Cars_81822.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_22145.jpg",FORD,family_car
"88,000+_Images_of_Cars_12086.jpg",NISSAN,sports_car
train_01679.jpg,CHEVROLET,family_car
"88,000+_Images_of_Cars_29010.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_60376.jpg",MAZDA,suv
"88,000+_Images_of_Cars_4383.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_70165.jpg",MAZDA,sports_car
train_06116.jpg,CHEVROLET,family_car
"88,000+_Images_of_Cars_36130.jpg",NISSAN,family_car
test_04694.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_76272.jpg",KIA,suv
"88,000+_Images_of_Cars_82495.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_79141.jpg",LEXUS,family_car
"88,000+_Images_of_Cars_40918.jpg",LEXUS,suv
"88,000+_Images_of_Cars_66061.jpg",NISSAN,suv
"88,000+_Images_of_Cars_69352.jpg",FORD,suv
"88,000+_Images_of_Cars_39565.jpg",VOLVO,hatchback
"88,000+_Images_of_Cars_70603.jpg",RENAULT,hatchback
"88,000+_Images_of_Cars_27983.jpg",KIA,family_car
train_06670.jpg,FORD,suv
"88,000+_Images_of_Cars_26445.jpg",KIA,sports_car
"88,000+_Images_of_Cars_63119.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_45860.jpg",CITROEN,suv
"88,000+_Images_of_Cars_74465.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_32430.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_65568.jpg",RENAULT,sports_car
test_00394.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_87472.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_33869.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_43356.jpg",KIA,family_car
"88,000+_Images_of_Cars_42048.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_22964.jpg",ALFAROMEO,suv
"88,000+_Images_of_Cars_62398.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_13561.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_81003.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_71482.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_70944.jpg",KIA,family_car
"88,000+_Images_of_Cars_10068.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_41541.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_11376.jpg",FIAT,sports_car
test_05373.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_83614.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_48565.jpg",FORD,family_car
test_05415.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_58776.jpg",HONDA,suv
"88,000+_Images_of_Cars_20815.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_59468.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_5102.jpg",FORD,family_car
"88,000+_Images_of_Cars_38082.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_85503.jpg",HONDA,family_car
"88,000+_Images_of_Cars_31918.jpg",FIAT,family_car
"88,000+_Images_of_Cars_51034.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_14568.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_45041.jpg",FORD,suv
"88,000+_Images_of_Cars_882.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_9738.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_13207.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_12119.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_72835.jpg",KIA,suv
"88,000+_Images_of_Cars_53623.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_65385.jpg",FORD,sports_car
"88,000+_Images_of_Cars_25979.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_74288.jpg",NISSAN,sports_car
test_06108.jpg,ALFAROMEO,sports_car
train_04852.jpg,KIA,sports_car
"88,000+_Images_of_Cars_54158.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_7701.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_88033.jpg",HONDA,family_car
"88,000+_Images_of_Cars_56997.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_47642.jpg",HONDA,family_car
"88,000+_Images_of_Cars_84609.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_11404.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_66854.jpg",KIA,sports_car
"88,000+_Images_of_Cars_38096.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_85271.jpg",KIA,family_car
"88,000+_Images_of_Cars_40893.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_5670.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_56029.jpg",CHEVROLET,suv
train_06923.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_83600.jpg",FORD,sports_car
"88,000+_Images_of_Cars_57337.jpg",KIA,suv
"88,000+_Images_of_Cars_11362.jpg",CHEVROLET,family_car
test_05367.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_53151.jpg",FORD,suv
"88,000+_Images_of_Cars_7067.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_64925.jpg",MAZDA,suv
"88,000+_Images_of_Cars_81017.jpg",ALFAROMEO,sports_car
test_07570.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_5658.jpg",CHEVROLET,suv
