brand,model,body_style,segment,title,path
TOYOTA,TOYOTA Auris 5 Doors,Hatchback,Compact,2010 Toyota Auris 5 Doors,2010_Toyota_Auris_5_Doors
TOYOTA,TOYOTA Etios,Sedan (four-door),Compact,2010 Toyota Etios,2010_Toyota_Etios
TOYOTA,TOYOTA Hilux Double Cab,Truck,Large SUV,2011 Toyota HiLux Double Cab,2011_Toyota_HiLux_Double_Cab
TOYOTA,TOYOTA Innova,"Wagon (station wagon, estate, combi, touring)",Medium MPV,2011Toyota Innova,2011Toyota_Innova
TOYOTA,TOYOTA Corolla EU,Sedan (four-door),Compact,2014 Toyota Corolla,2014_Toyota_Corolla
TOYOTA,TOYOTA Corolla US,Sedan (four-door),Compact,2014 Toyota Corolla US,2014_Toyota_Corolla_US
TOYOTA,TOYOTA Auris 5 Doors,Hatchback,Compact,2015 Toyota Auris 5 Doors,2015_Toyota_Auris_5_Doors
TOYOTA,TOYOTA Hilux Double Cab,Truck,Midsize Pickup,2015 Toyota HiLux Double Cab,2015_Toyota_HiLux_Double_Cab
TOYOTA,TOYOTA Corolla Touring Sports,Hatchback,Compact,2019 Toyota Corolla Touring Sports,2019_Toyota_Corolla_Touring_Sports
TOYOTA,TOYOTA Corolla EU,Sedan (four-door),Compact,2020 Toyota Corolla,2020_Toyota_Corolla
TOYOTA,TOYOTA Supra,Coup (two-door),Coupe,2022 Toyota GR Supra,2022_Toyota_GR_Supra
TOYOTA,TOYOTA Corolla EU,Sedan (four-door),Compact,2023 Toyota Corolla,2023_Toyota_Corolla
TOYOTA,TOYOTA Corolla Touring Sports,Hatchback,Compact,2023 Toyota Corolla Touring Sports,2023_Toyota_Corolla_Touring_Sports
TOYOTA,TOYOTA Prius,Hatchback,Compact,2023 Toyota Prius,2023_Toyota_Prius
TOYOTA,TOYOTA Grand Highlander,SUV (Sports Utility Vehicle),Large SUV,2024 Toyota Grand Highlander,2024_Toyota_Grand_Highlander
TOYOTA,TOYOTA 4Runner,SUV (Sports Utility Vehicle),Large SUV,TOYOTA 4Runner 20032009,TOYOTA_4Runner_20032009
TOYOTA,TOYOTA 4Runner,SUV (Sports Utility Vehicle),Large SUV,TOYOTA 4Runner 20092013,TOYOTA_4Runner_20092013
TOYOTA,TOYOTA 4Runner,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA 4Runner 2013Present,TOYOTA_4Runner_2013Present
TOYOTA,TOYOTA Alphard,Van,Medium MPV,TOYOTA Alphard 20022007,TOYOTA_Alphard_20022007
TOYOTA,TOYOTA Aurion,Sedan (four-door),Medium,TOYOTA Aurion 20062012,TOYOTA_Aurion_20062012
TOYOTA,TOYOTA Aurion,Sedan (four-door),Medium,TOYOTA Aurion 20122017,TOYOTA_Aurion_20122017
TOYOTA,TOYOTA AURIS,Hatchback,Compact,TOYOTA AURIS  2018Present,TOYOTA_AURIS_2018Present
TOYOTA,TOYOTA Auris 5 Doors,Hatchback,Compact,TOYOTA Auris 5 Doors 20062010,TOYOTA_Auris_5_Doors_20062010
TOYOTA,TOYOTA Auris 5 Doors,Hatchback,Compact,TOYOTA Auris 5 Doors 20132015,TOYOTA_Auris_5_Doors_20132015
TOYOTA,TOYOTA Auris Touring,"Wagon (station wagon, estate, combi, touring)",Compact,TOYOTA Auris Touring 20132015,TOYOTA_Auris_Touring_20132015
TOYOTA,TOYOTA Auris Touring,"Wagon (station wagon, estate, combi, touring)",Compact,TOYOTA Auris Touring 2015,TOYOTA_Auris_Touring_2015
TOYOTA,TOYOTA Avalon,Sedan (four-door),Medium,TOYOTA Avalon 20052012,TOYOTA_Avalon_20052012
TOYOTA,TOYOTA Avalon,Sedan (four-door),Medium,TOYOTA Avalon 20122015,TOYOTA_Avalon_20122015
TOYOTA,TOYOTA Avalon,Sedan (four-door),Large,TOYOTA Avalon 20152018,TOYOTA_Avalon_20152018
TOYOTA,TOYOTA Avalon,Sedan (four-door),Large,TOYOTA Avalon 20182019,TOYOTA_Avalon_20182019
TOYOTA,TOYOTA Avalon TRD,Sedan (four-door),Large,TOYOTA Avalon TRD 2019Present,TOYOTA_Avalon_TRD_2019Present
TOYOTA,TOYOTA Avensis,Sedan (four-door),Medium,TOYOTA Avensis 20002003,TOYOTA_Avensis_20002003
TOYOTA,TOYOTA Avensis,Sedan (four-door),Medium,TOYOTA Avensis 20032006,TOYOTA_Avensis_20032006
TOYOTA,TOYOTA Avensis,Sedan (four-door),Medium,TOYOTA Avensis 20062008,TOYOTA_Avensis_20062008
TOYOTA,TOYOTA Avensis,Sedan (four-door),Medium,TOYOTA Avensis 20092011,TOYOTA_Avensis_20092011
TOYOTA,TOYOTA Avensis,Sedan (four-door),Medium,TOYOTA Avensis 2015Present,TOYOTA_Avensis_2015Present
TOYOTA,TOYOTA Avensis Liftback,Hatchback,Medium,TOYOTA Avensis Liftback 20032006,TOYOTA_Avensis_Liftback_20032006
TOYOTA,TOYOTA Avensis Liftback,Hatchback,Medium,TOYOTA Avensis Liftback 20092011,TOYOTA_Avensis_Liftback_20092011
TOYOTA,TOYOTA Avensis Verso,Van,Medium MPV,TOYOTA Avensis Verso 20012003,TOYOTA_Avensis_Verso_20012003
TOYOTA,TOYOTA Avensis Verso,Van,Medium MPV,TOYOTA Avensis Verso 20032006,TOYOTA_Avensis_Verso_20032006
TOYOTA,TOYOTA Avensis Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,TOYOTA Avensis Wagon 19972000,TOYOTA_Avensis_Wagon_19972000
TOYOTA,TOYOTA Avensis Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,TOYOTA Avensis Wagon 20032006,TOYOTA_Avensis_Wagon_20032006
TOYOTA,TOYOTA Avensis Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,TOYOTA Avensis Wagon 20062008,TOYOTA_Avensis_Wagon_20062008
TOYOTA,TOYOTA Avensis Wagon,"Wagon (station wagon, estate, combi, touring)",Medium MPV,TOYOTA Avensis Wagon 20092015,TOYOTA_Avensis_Wagon_20092015
TOYOTA,TOYOTA Avensis Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,TOYOTA Avensis Wagon 2015Present,TOYOTA_Avensis_Wagon_2015Present
TOYOTA,TOYOTA Aygo,Hatchback,Mini,TOYOTA Aygo 20142018,TOYOTA_Aygo_20142018
TOYOTA,TOYOTA Aygo,Hatchback,Mini,TOYOTA Aygo 2018Present,TOYOTA_Aygo_2018Present
TOYOTA,TOYOTA Aygo 3 doors,Hatchback,Mini,TOYOTA Aygo 3 doors 20092014,TOYOTA_Aygo_3_doors_20092014
TOYOTA,TOYOTA Aygo 5 doors,Hatchback,Mini,TOYOTA Aygo 5 doors 20052008,TOYOTA_Aygo_5_doors_20052008
TOYOTA,TOYOTA Aygo X,SUV (Sports Utility Vehicle),Crossover,TOYOTA Aygo X 2021Present,TOYOTA_Aygo_X_2021Present
TOYOTA,TOYOTA bZ4X,SUV (Sports Utility Vehicle),Crossover,TOYOTA bZ4X 2021Present,TOYOTA_bZ4X_2021Present
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 19972001,TOYOTA_Camry_19972001
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 20012004,TOYOTA_Camry_20012004
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 20112014,TOYOTA_Camry_20112014
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 20142017,TOYOTA_Camry_20142017
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 20172020,TOYOTA_Camry_20172020
TOYOTA,TOYOTA Camry,Sedan (four-door),Medium,TOYOTA Camry 2020Present,TOYOTA_Camry_2020Present
TOYOTA,TOYOTA Camry Hybrid,Sedan (four-door),Medium Premium,TOYOTA Camry Hybrid 20092014,TOYOTA_Camry_Hybrid_20092014
TOYOTA,TOYOTA Camry Hybrid,Sedan (four-door),Compact,TOYOTA Camry Hybrid 2022Present,TOYOTA_Camry_Hybrid_2022Present
TOYOTA,TOYOTA Camry Solara,Coup (two-door),Coupe,TOYOTA Camry Solara 20042009,TOYOTA_Camry_Solara_20042009
TOYOTA,TOYOTA Celica,Coup (two-door),Coupe,TOYOTA Celica 19992002,TOYOTA_Celica_19992002
TOYOTA,TOYOTA Celica,Coup (two-door),Coupe,TOYOTA Celica 20022006,TOYOTA_Celica_20022006
TOYOTA,TOYOTA CHR,SUV (Sports Utility Vehicle),Crossover,TOYOTA CHR 20162019,TOYOTA_CHR_20162019
TOYOTA,TOYOTA CHR,SUV (Sports Utility Vehicle),Crossover,TOYOTA CHR 2019Present,TOYOTA_CHR_2019Present
TOYOTA,TOYOTA Corolla,Hatchback,Compact,TOYOTA Corolla 20072009,TOYOTA_Corolla_20072009
TOYOTA,TOYOTA Corolla,Hatchback,Compact,TOYOTA Corolla 20102013,TOYOTA_Corolla_20102013
TOYOTA,TOYOTA Corolla,Hatchback,Compact,TOYOTA Corolla 2018Present,TOYOTA_Corolla_2018Present
TOYOTA,TOYOTA Corolla 3 Doors,Hatchback,Compact,TOYOTA Corolla 3 Doors 20022004,TOYOTA_Corolla_3_Doors_20022004
TOYOTA,TOYOTA Corolla 3 Doors,Hatchback,Compact,TOYOTA Corolla 3 Doors 20042007,TOYOTA_Corolla_3_Doors_20042007
TOYOTA,TOYOTA Corolla Altis,Hatchback,Compact,TOYOTA Corolla Altis 2014Present,TOYOTA_Corolla_Altis_2014Present
TOYOTA,TOYOTA Corolla Cross,SUV (Sports Utility Vehicle),Compact SUV,TOYOTA Corolla Cross  2021Present,TOYOTA_Corolla_Cross_2021Present
TOYOTA,TOYOTA Corolla Cross,SUV (Sports Utility Vehicle),Small SUV,TOYOTA Corolla Cross  2022Present,TOYOTA_Corolla_Cross_2022Present
TOYOTA,TOYOTA Corolla Cross,SUV (Sports Utility Vehicle),Small SUV,TOYOTA Corolla Cross 20202022,TOYOTA_Corolla_Cross_20202022
TOYOTA,TOYOTA Corolla Sedan,Sedan (four-door),Compact,TOYOTA Corolla Sedan 19972000,TOYOTA_Corolla_Sedan_19972000
TOYOTA,TOYOTA Corolla Sedan,Sedan (four-door),Compact,TOYOTA Corolla Sedan 20022004,TOYOTA_Corolla_Sedan_20022004
TOYOTA,TOYOTA Corolla Sedan US,Sedan (four-door),Compact,TOYOTA Corolla Sedan US 2019Present,TOYOTA_Corolla_Sedan_US_2019Present
TOYOTA,TOYOTA Corolla US,Sedan (four-door),Compact,TOYOTA Corolla US 20022008,TOYOTA_Corolla_US_20022008
TOYOTA,TOYOTA Corolla US,Sedan (four-door),Compact,TOYOTA Corolla US 20132016,TOYOTA_Corolla_US_20132016
TOYOTA,TOYOTA Corolla US,Hatchback,Compact,TOYOTA Corolla US 20162018,TOYOTA_Corolla_US_20162018
TOYOTA,TOYOTA Corolla Verso,Van,Small MPV,TOYOTA Corolla Verso 20022004,TOYOTA_Corolla_Verso_20022004
TOYOTA,TOYOTA Corolla Verso,Van,Small MPV,TOYOTA Corolla Verso 20042007,TOYOTA_Corolla_Verso_20042007
TOYOTA,TOYOTA Corolla Verso,Van,Small MPV,TOYOTA Corolla Verso 20072009,TOYOTA_Corolla_Verso_20072009
TOYOTA,TOYOTA Corolla Wagon,"Wagon (station wagon, estate, combi, touring)",Compact,TOYOTA Corolla Wagon 20022004,TOYOTA_Corolla_Wagon_20022004
TOYOTA,TOYOTA Crown,Sedan (four-door),Compact,TOYOTA Crown 2022Present,TOYOTA_Crown_2022Present
TOYOTA,TOYOTA FJ Cruiser,SUV (Sports Utility Vehicle),Large SUV,TOYOTA FJ Cruiser 20062010,TOYOTA_FJ_Cruiser_20062010
TOYOTA,TOYOTA FJ Cruiser,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA FJ Cruiser 20112016,TOYOTA_FJ_Cruiser_20112016
TOYOTA,TOYOTA Fortuner,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Fortuner 20112015,TOYOTA_Fortuner_20112015
TOYOTA,TOYOTA Fortuner,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Fortuner 2015Present,TOYOTA_Fortuner_2015Present
TOYOTA,TOYOTA GR 86,Coup (two-door),Coupe,TOYOTA GR 86 2021Present,TOYOTA_GR_86_2021Present
TOYOTA,TOYOTA GR Corolla,Hatchback,Compact,TOYOTA GR Corolla 2022Present,TOYOTA_GR_Corolla_2022Present
TOYOTA,TOYOTA GR Yaris,Hatchback,Small,TOYOTA GR Yaris 2020Present,TOYOTA_GR_Yaris_2020Present
TOYOTA,TOYOTA GT 86,Coup (two-door),Coupe,TOYOTA GT 86 20122016,TOYOTA_GT_86_20122016
TOYOTA,TOYOTA GT 86,Coup (two-door),Coupe,TOYOTA GT 86 2016Present,TOYOTA_GT_86_2016Present
TOYOTA,TOYOTA Harrier,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Harrier 2014Present,TOYOTA_Harrier_2014Present
TOYOTA,TOYOTA Highlander  Kluger,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Highlander  Kluger 2019Present,TOYOTA_Highlander_Kluger_2019Present
TOYOTA,TOYOTA Highlander,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Highlander 20012006,TOYOTA_Highlander_20012006
TOYOTA,TOYOTA Highlander,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Highlander 20082013,TOYOTA_Highlander_20082013
TOYOTA,TOYOTA Highlander,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Highlander 20142016,TOYOTA_Highlander_20142016
TOYOTA,TOYOTA Highlander,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Highlander 20162018,TOYOTA_Highlander_20162018
TOYOTA,TOYOTA Hilux Double Cab,Truck,Midsize Pickup,TOYOTA Hilux Double Cab 20182020,TOYOTA_Hilux_Double_Cab_20182020
TOYOTA,TOYOTA Hilux Double Cab,Truck,Midsize Pickup,TOYOTA Hilux Double Cab 2020Present,TOYOTA_Hilux_Double_Cab_2020Present
TOYOTA,TOYOTA Hilux Extra Cab,Truck,Midsize Pickup,TOYOTA Hilux Extra Cab 20112015,TOYOTA_Hilux_Extra_Cab_20112015
TOYOTA,TOYOTA Hilux Single Cab,Truck,Large SUV,TOYOTA Hilux Single Cab 20112015,TOYOTA_Hilux_Single_Cab_20112015
TOYOTA,TOYOTA Land Cruiser 150,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Land Cruiser 150 20172020,TOYOTA_Land_Cruiser_150_20172020
TOYOTA,TOYOTA Land Cruiser 150 3 Doors,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Land Cruiser 150 3 Doors 20092013,TOYOTA_Land_Cruiser_150_3_Doors_20092013
TOYOTA,TOYOTA Land Cruiser 150 5 Doors,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Land Cruiser 150 5 Doors 20092013,TOYOTA_Land_Cruiser_150_5_Doors_20092013
TOYOTA,TOYOTA Land Cruiser 150 5 Doors,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Land Cruiser 150 5 Doors 20132017,TOYOTA_Land_Cruiser_150_5_Doors_20132017
TOYOTA,TOYOTA Land Cruiser 200  V8,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Land Cruiser 200  V8 20112015,TOYOTA_Land_Cruiser_200_V8_20112015
TOYOTA,TOYOTA Land Cruiser 200  V8,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Land Cruiser 200  V8 2015Present,TOYOTA_Land_Cruiser_200_V8_2015Present
TOYOTA,TOYOTA Land Cruiser,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Land Cruiser 2020Present,TOYOTA_Land_Cruiser_2020Present
TOYOTA,TOYOTA Matrix,Hatchback,Small,TOYOTA Matrix 20092014,TOYOTA_Matrix_20092014
TOYOTA,TOYOTA Mirai,Hatchback,Medium,TOYOTA Mirai 20152021,TOYOTA_Mirai_20152021
TOYOTA,TOYOTA Mirai,Hatchback,Compact,TOYOTA Mirai 2021Present,TOYOTA_Mirai_2021Present
TOYOTA,TOYOTA Previa,Van,Large MPV,TOYOTA Previa 20002003,TOYOTA_Previa_20002003
TOYOTA,TOYOTA Prius,Hatchback,Compact,TOYOTA Prius 20042006,TOYOTA_Prius_20042006
TOYOTA,TOYOTA Prius,Hatchback,Compact,TOYOTA Prius 20062008,TOYOTA_Prius_20062008
TOYOTA,TOYOTA Prius,Hatchback,Compact,TOYOTA Prius 20092011,TOYOTA_Prius_20092011
TOYOTA,TOYOTA Prius,Hatchback,Medium,TOYOTA Prius 20112016,TOYOTA_Prius_20112016
TOYOTA,TOYOTA Prius,Hatchback,Medium MPV,TOYOTA Prius 20152018,TOYOTA_Prius_20152018
TOYOTA,TOYOTA Prius,Hatchback,Compact,TOYOTA Prius 20182022,TOYOTA_Prius_20182022
TOYOTA,TOYOTA Prius C Aqua,Hatchback,Compact,TOYOTA Prius C Aqua 20122015,TOYOTA_Prius_C_Aqua_20122015
TOYOTA,TOYOTA Prius C Aqua,Hatchback,Compact,TOYOTA Prius C Aqua 20152017,TOYOTA_Prius_C_Aqua_20152017
TOYOTA,TOYOTA Prius Prime,Hatchback,Medium,TOYOTA Prius Prime 2016Present,TOYOTA_Prius_Prime_2016Present
TOYOTA,TOYOTA Prius vPrius,Van,Medium MPV,TOYOTA Prius vPrius 20112015,TOYOTA_Prius_vPrius_20112015
TOYOTA,TOYOTA Prius vPrius,Van,Medium MPV,TOYOTA Prius vPrius 2015Present,TOYOTA_Prius_vPrius_2015Present
TOYOTA,TOYOTA Rav4,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Rav4 2018Present,TOYOTA_Rav4_2018Present
TOYOTA,TOYOTA RAV4 3 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 3 Doors 20002003,TOYOTA_RAV4_3_Doors_20002003
TOYOTA,TOYOTA RAV4 3 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 3 Doors 20032006,TOYOTA_RAV4_3_Doors_20032006
TOYOTA,TOYOTA RAV4 5 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 5 Doors 20032006,TOYOTA_RAV4_5_Doors_20032006
TOYOTA,TOYOTA RAV4 5 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 5 Doors 20082010,TOYOTA_RAV4_5_Doors_20082010
TOYOTA,TOYOTA RAV4 5 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 5 Doors 20102015,TOYOTA_RAV4_5_Doors_20102015
TOYOTA,TOYOTA RAV4 5 Doors,SUV (Sports Utility Vehicle),Small SUV,TOYOTA RAV4 5 Doors 20132015,TOYOTA_RAV4_5_Doors_20132015
TOYOTA,TOYOTA RAV4 5 Doors,SUV (Sports Utility Vehicle),Crossover,TOYOTA RAV4 5 Doors 20152018,TOYOTA_RAV4_5_Doors_20152018
TOYOTA,TOYOTA Rukus,Hatchback,Compact,TOYOTA Rukus 2007Present,TOYOTA_Rukus_2007Present
TOYOTA,TOYOTA Sequoia,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Sequoia 20172022,TOYOTA_Sequoia_20172022
TOYOTA,TOYOTA Sequoia,SUV (Sports Utility Vehicle),Large SUV,TOYOTA Sequoia 2022Present,TOYOTA_Sequoia_2022Present
TOYOTA,TOYOTA Sienna,Van,Medium MPV,TOYOTA Sienna 20042009,TOYOTA_Sienna_20042009
TOYOTA,TOYOTA Sienna,Van,Medium MPV,TOYOTA Sienna 20102014,TOYOTA_Sienna_20102014
TOYOTA,TOYOTA Sienna,Van,Large MPV,TOYOTA Sienna 20142017,TOYOTA_Sienna_20142017
TOYOTA,TOYOTA Sienna,Van,Large MPV,TOYOTA Sienna 20172020,TOYOTA_Sienna_20172020
TOYOTA,TOYOTA Sienna,Van,Large MPV,TOYOTA Sienna 2020Present,TOYOTA_Sienna_2020Present
TOYOTA,TOYOTA Supra,Coup (two-door),Coupe,TOYOTA Supra 19932002,TOYOTA_Supra_19932002
TOYOTA,TOYOTA Tacoma,Truck,Large SUV,TOYOTA Tacoma 20052011,TOYOTA_Tacoma_20052011
TOYOTA,TOYOTA Tacoma Double Cab,Truck,Midsize Pickup,TOYOTA Tacoma Double Cab 20112015,TOYOTA_Tacoma_Double_Cab_20112015
TOYOTA,TOYOTA Tacoma Double Cab,Truck,Midsize Pickup,TOYOTA Tacoma Double Cab 20152019,TOYOTA_Tacoma_Double_Cab_20152019
TOYOTA,TOYOTA Tacoma Double Cab,Truck,Midsize Pickup,TOYOTA Tacoma Double Cab 2019Present,TOYOTA_Tacoma_Double_Cab_2019Present
TOYOTA,TOYOTA TRD Pro,SUV (Sports Utility Vehicle),Large SUV,TOYOTA TRD Pro 2019Present,TOYOTA_TRD_Pro_2019Present
TOYOTA,TOYOTA Tundra,Truck,Fullsize Pickup,TOYOTA Tundra 2021Present,TOYOTA_Tundra_2021Present
TOYOTA,TOYOTA Tundra Access Cab,Truck,Medium SUV,TOYOTA Tundra Access Cab 19992003,TOYOTA_Tundra_Access_Cab_19992003
TOYOTA,TOYOTA Tundra Crew Cab,Truck,Fullsize Pickup,TOYOTA Tundra Crew Cab 20132017,TOYOTA_Tundra_Crew_Cab_20132017
TOYOTA,TOYOTA Tundra Crewmax,Truck,Fullsize Pickup,TOYOTA Tundra Crewmax 20062013,TOYOTA_Tundra_Crewmax_20062013
TOYOTA,TOYOTA Tundra Double Cab,Truck,Large SUV,TOYOTA Tundra Double Cab 20062013,TOYOTA_Tundra_Double_Cab_20062013
TOYOTA,TOYOTA Tundra Regular Cab,Truck,Large SUV,TOYOTA Tundra Regular Cab 20062013,TOYOTA_Tundra_Regular_Cab_20062013
TOYOTA,TOYOTA Tundra Regular Cab,Truck,Fullsize Pickup,TOYOTA Tundra Regular Cab 20132017,TOYOTA_Tundra_Regular_Cab_20132017
TOYOTA,TOYOTA Urban Cruiser,SUV (Sports Utility Vehicle),Small SUV,TOYOTA Urban Cruiser 20092014,TOYOTA_Urban_Cruiser_20092014
TOYOTA,TOYOTA Venza,"Wagon (station wagon, estate, combi, touring)",Crossover,TOYOTA Venza 20092012,TOYOTA_Venza_20092012
TOYOTA,TOYOTA Venza,"Wagon (station wagon, estate, combi, touring)",Crossover,TOYOTA Venza 2020Present,TOYOTA_Venza_2020Present
TOYOTA,TOYOTA Verso,Van,Medium MPV,TOYOTA Verso 20092013,TOYOTA_Verso_20092013
TOYOTA,TOYOTA Verso,Van,Small MPV,TOYOTA Verso 20132018,TOYOTA_Verso_20132018
TOYOTA,TOYOTA VersoS,"Wagon (station wagon, estate, combi, touring)",Small MPV,TOYOTA VersoS 2010Present,TOYOTA_VersoS_2010Present
TOYOTA,TOYOTA Vios,Sedan (four-door),Compact,TOYOTA Vios 2013Present,TOYOTA_Vios_2013Present
TOYOTA,TOYOTA Yaris 3 Doors,Hatchback,Mini,TOYOTA Yaris 3 Doors 20032005,TOYOTA_Yaris_3_Doors_20032005
TOYOTA,TOYOTA Yaris 3 Doors,Hatchback,Small,TOYOTA Yaris 3 Doors 20082011,TOYOTA_Yaris_3_Doors_20082011
TOYOTA,TOYOTA Yaris 3 Doors,Hatchback,Small,TOYOTA Yaris 3 Doors 20112014,TOYOTA_Yaris_3_Doors_20112014
TOYOTA,TOYOTA Yaris 5 Doors,Hatchback,Small,TOYOTA Yaris 5 Doors 20082011,TOYOTA_Yaris_5_Doors_20082011
TOYOTA,TOYOTA Yaris 5 Doors,Hatchback,Small,TOYOTA Yaris 5 Doors 20112014,TOYOTA_Yaris_5_Doors_20112014
TOYOTA,TOYOTA Yaris 5 Doors,Hatchback,Compact,TOYOTA Yaris 5 Doors 20142017,TOYOTA_Yaris_5_Doors_20142017
TOYOTA,TOYOTA Yaris 5 doors,Hatchback,Small,TOYOTA Yaris 5 doors 2019Present,TOYOTA_Yaris_5_doors_2019Present
TOYOTA,TOYOTA Yaris Cross,SUV (Sports Utility Vehicle),Medium SUV,TOYOTA Yaris Cross 2020Present,TOYOTA_Yaris_Cross_2020Present
TOYOTA,TOYOTA Yaris GRMN,Hatchback,Compact,TOYOTA Yaris GRMN 20172020,TOYOTA_Yaris_GRMN_20172020
TOYOTA,TOYOTA Yaris Hatchback,Hatchback,Small,TOYOTA Yaris Hatchback 2013Present,TOYOTA_Yaris_Hatchback_2013Present
TOYOTA,TOYOTA Yaris iA,Hatchback,Small,TOYOTA Yaris iA 20162018,TOYOTA_Yaris_iA_20162018
TOYOTA,TOYOTA Yaris TS 5 Doors,Hatchback,Small,TOYOTA Yaris TS 5 Doors 20072010,TOYOTA_Yaris_TS_5_Doors_20072010
TOYOTA,TOYOTA Yaris Verso,Van,Small MPV,TOYOTA Yaris Verso 19992003,TOYOTA_Yaris_Verso_19992003
TOYOTA,TOYOTA Yaris Verso,Van,Small MPV,TOYOTA Yaris Verso 20032007,TOYOTA_Yaris_Verso_20032007
VOLKSWAGEN,VOLKSWAGEN up 5 doors,Hatchback,Mini,2012 Volkswagen up 5 doors,2012_Volkswagen_up_5_doors
VOLKSWAGEN,VOLKSWAGEN Golf VII R 5 Doors,Hatchback,Compact,2013 Volkswagen Golf VII R  5 Doors,2013_Volkswagen_Golf_VII_R_5_Doors
VOLKSWAGEN,VOLKSWAGEN eUP,Hatchback,Small,2013 VW eUP,2013_VW_eUP
VOLKSWAGEN,VOLKSWAGEN Golf VII R Variant,"Wagon (station wagon, estate, combi, touring)",Compact,2015 Volkswagen Golf VII R Variant,2015_Volkswagen_Golf_VII_R_Variant
VOLKSWAGEN,VOLKSWAGEN Multivan T6,Van,Large MPV,2015 Volkswagen Multivan T6,2015_Volkswagen_Multivan_T6
VOLKSWAGEN,VOLKSWAGEN Tiguan Allspace,SUV (Sports Utility Vehicle),Crossover,2017 Volkswagen Tiguan Allspace,2017_Volkswagen_Tiguan_Allspace
VOLKSWAGEN,VOLKSWAGEN Multivan Bulli T61,Van,Large MPV,2019 Volkswagen Multivan Bulli T61,2019_Volkswagen_Multivan_Bulli_T61
VOLKSWAGEN,VOLKSWAGEN ID3,Hatchback,Compact,2020 Volkswagen ID3,2020_Volkswagen_ID3
VOLKSWAGEN,VOLKSWAGEN Atlas,SUV (Sports Utility Vehicle),Crossover,2021 Volkswagen Atlas,2021_Volkswagen_Atlas
VOLKSWAGEN,VOLKSWAGEN Arteon US,Sedan (four-door),Medium,2022 Volkswagen Arteon,2022_Volkswagen_Arteon
VOLKSWAGEN,VOLKSWAGEN Multivan T7,Van,Large MPV,2022 Volkswagen Multivan,2022_Volkswagen_Multivan
VOLKSWAGEN,VOLKSWAGEN Atlas,SUV (Sports Utility Vehicle),Crossover,2024 Volkswagen Atlas,2024_Volkswagen_Atlas
VOLKSWAGEN,VOLKSWAGEN Atlas Cross Sport,SUV (Sports Utility Vehicle),Medium SUV,2024 Volkswagen Atlas Cross Sport,2024_Volkswagen_Atlas_Cross_Sport
VOLKSWAGEN,VOLKSWAGEN ID3,Hatchback,Compact,2024 Volkswagen ID3,2024_Volkswagen_ID3
VOLKSWAGEN,VOLKSWAGEN Amarok Double Cab,Truck,Medium SUV,VOLKSWAGEN Amarok Double Cab 20092016,VOLKSWAGEN_Amarok_Double_Cab_20092016
VOLKSWAGEN,VOLKSWAGEN Amarok Double Cab,Truck,Midsize Pickup,VOLKSWAGEN Amarok Double Cab 2016Present,VOLKSWAGEN_Amarok_Double_Cab_2016Present
VOLKSWAGEN,VOLKSWAGEN Arteon,Sedan (four-door),Large,VOLKSWAGEN Arteon  2020Present,VOLKSWAGEN_Arteon_2020Present
VOLKSWAGEN,VOLKSWAGEN Arteon,Sedan (four-door),Large,VOLKSWAGEN Arteon 20172020,VOLKSWAGEN_Arteon_20172020
